scenario_id,pool,topology,conflict_edge_count,relation,old_full_success,old_collision,old_unresolved,old_timeout,old_steps,old_interaction_share,old_interaction_segments,old_mean_linear,old_mean_abs_angular,old_mean_progress,old_mean_nearest,old_high_speed_close_rate,old_negative_progress_rate,old_stagnant_rate,old_multi_local_rate,old_max_concurrent_interaction,ie2_full_success,ie2_collision,ie2_unresolved,ie2_timeout,ie2_steps,ie2_interaction_share,ie2_interaction_segments,ie2_mean_linear,ie2_mean_abs_angular,ie2_mean_progress,ie2_mean_nearest,ie2_high_speed_close_rate,ie2_negative_progress_rate,ie2_stagnant_rate,ie2_multi_local_rate,ie2_max_concurrent_interaction
standard-20260717006652-e69f7d0aadca,standard,zero,0,tied,1,0,0,0,24,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,14,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718009026-2691c66d60ce,dense,multi,3,tied,1,0,0,0,28,0.0821917808219178,2,0.2472189540664355,0.9912442167599996,0.022825937417276527,0.7399477214062379,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,1,1,0,0,0,24,0.046875,1,0.3566035528977712,0.7710627118746439,0.015088517928286397,0.6969021562817775,0.3333333333333333,0.0,0.3333333333333333,1.0,1
standard-20260717006969-7008a22b9526,standard,edge1,1,tied,1,0,0,0,22,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,29,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718009006-9ad8097a40ac,dense,multi,4,ie2_degraded,1,0,0,0,116,0.25136612021857924,5,0.07972147056589955,0.9671199613291285,0.004555887217481397,1.3546343774994456,0.0,0.32608695652173914,0.8478260869565217,0.08695652173913043,2,0,1,0,0,23,0.07792207792207792,2,0.3262644757827123,0.7193909088770548,0.02107422671426651,1.3941829147148666,0.16666666666666666,0.0,0.5,0.5,1
standard-20260717006324-4ed8e4961ced,standard,zero,0,tied,1,0,0,0,9,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,10,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006440-3da760283004,standard,zero,0,tied,1,0,0,0,13,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,14,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008853-cd3061240ea3,dense,edge1,1,tied,1,0,0,0,12,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,17,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008373-f0de0a37adec,dense,multi,3,ie2_degraded,1,0,0,0,31,0.043478260869565216,1,0.7866656283537546,0.9974592526753744,0.0661045659390908,,0.0,0.0,0.0,0.0,1,0,1,0,0,21,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006996-8ade791269ee,standard,zero,0,tied,1,0,0,0,9,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,10,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008584-462d8fe08c02,dense,multi,3,tied,1,0,0,0,27,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,25,0.038461538461538464,1,0.08969111243883769,0.5812249879042307,0.012096263384506237,1.0172787710595992,0.0,0.3333333333333333,0.3333333333333333,1.0,1
standard-20260717006438-b50a7a5fde19,standard,zero,0,tied,1,0,0,0,14,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,12,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718009100-d654906a6c5c,dense,multi,4,ie2_degraded,1,0,0,0,30,0.07766990291262135,2,0.43725890418863855,0.867123443633318,0.035430662925622025,1.2722037489181035,0.0,0.5,0.5,0.625,2,0,1,0,0,35,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006828-c5520a68b10a,standard,zero,0,tied,1,0,0,0,38,0.03333333333333333,1,0.9998705486456553,0.9981696009635925,0.07222007597205853,1.7331676167668741,0.0,0.0,0.0,0.0,1,1,0,0,0,22,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006945-7cb2063d0197,standard,multi,2,tied,1,0,0,0,32,0.026785714285714284,1,0.9605865875879923,0.9882959922154745,0.07793744453057272,0.7382686555590776,0.3333333333333333,0.0,0.0,0.3333333333333333,1,1,0,0,0,30,0.05217391304347826,2,0.4975394109884898,0.9800103108088175,0.03145260990857943,2.2277368516099294,0.16666666666666666,0.0,0.16666666666666666,0.5,1
dense-20260718009195-0fe728db2b70,dense,edge1,1,tied,1,0,0,0,24,0.057971014492753624,1,0.25043879449367523,0.9922856837511063,0.012577134543320795,0.831411964901377,0.25,0.25,0.5,0.0,1,1,0,0,0,19,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008844-6a4d4c9d3432,dense,edge1,1,tied,1,0,0,0,21,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,11,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006824-1d6bfde3696b,standard,multi,2,tied,1,0,0,0,31,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,86,0.20714285714285716,4,0.40646185725927353,0.9642624855041504,-0.011898800672105631,1.1734159699497941,0.0,0.6206896551724138,0.8275862068965517,0.1724137931034483,1
dense-20260718008963-4a471efb701b,dense,multi,2,tied,1,0,0,0,16,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,23,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006887-be7f7f1a94d9,standard,zero,0,tied,1,0,0,0,21,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,21,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717007088-033b1657f29f,standard,edge1,1,tied,1,0,0,0,20,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,25,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008269-a9e0091618d0,dense,zero,0,tied,1,0,0,0,24,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,12,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008619-8e9ef62ae0d0,dense,multi,3,tied,1,0,0,0,47,0.23129251700680273,4,0.17838350201354308,0.9396108844700981,0.010541507338859543,1.091155257276599,0.14705882352941177,0.3235294117647059,0.6470588235294118,0.5882352941176471,2,1,0,0,0,49,0.3150684931506849,4,0.19857333859671716,0.8937006455886624,-0.008567912676027172,0.8863702287657113,0.021739130434782608,0.5652173913043478,0.8913043478260869,0.2391304347826087,2
dense-20260718008720-d970733fd730,dense,multi,5,tied,1,0,0,0,31,0.05194805194805195,1,0.4999922141432762,0.9851674735546112,0.007256705478540626,0.6893740646931364,0.25,0.5,0.5,0.75,1,1,0,0,0,34,0.06097560975609756,1,0.1562353104352951,0.8947829127311706,0.007037873393867411,0.6992744850169583,0.2,0.6,0.6,0.4,1
dense-20260718008770-bb411710815f,dense,multi,3,tied,0,2,0,0,10,0.0,0,,,,,0.0,0.0,0.0,0.0,0,0,2,0,0,10,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008825-271a6cf36173,dense,edge1,1,tied,1,0,0,0,45,0.21686746987951808,2,0.10837754276063707,0.9999829630057017,-0.002690337491694191,,0.0,0.6666666666666666,0.8888888888888888,0.0,1,1,0,0,0,38,0.24615384615384617,1,0.31322822719812393,1.0,-0.013113176127543327,,0.0,0.6875,0.875,0.0,1
dense-20260718009149-779b4acf72aa,dense,multi,3,ie2_degraded,1,0,0,0,34,0.033707865168539325,1,0.6955828666687012,0.9999896287918091,0.05656774548019361,1.3976594373545133,0.0,0.0,0.0,1.0,1,0,0,1,1,300,0.766016713091922,15,0.0036187274415384637,0.7782266808737238,0.00042030523367430337,0.839809673724154,0.0,0.509090909090909,0.8981818181818182,0.025454545454545455,1
standard-20260717006583-a45fa2d13895,standard,edge1,1,tied,1,0,0,0,31,0.04285714285714286,1,0.6722559134165446,0.9996186892191569,0.028160245791161238,3.062311900968494,0.0,0.0,0.3333333333333333,0.0,1,1,0,0,0,26,0.04477611940298507,1,0.5117252077907324,0.9450717369715372,0.04403066575629788,3.170118401586404,0.3333333333333333,0.0,0.0,0.0,1
standard-20260717006517-ffa6d3b0fb1f,standard,edge1,1,tied,1,0,0,0,18,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,17,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006407-457651261137,standard,multi,2,ie2_degraded,1,0,0,0,71,0.1875,2,0.04296646142999331,0.8270164603988329,0.0007432679964073005,1.1812428384238178,0.0,0.6666666666666666,0.9166666666666666,0.08333333333333333,1,0,1,0,0,33,0.04878048780487805,1,0.26379091292619705,0.9904561787843704,0.009819015316379354,1.4018959638060142,0.0,0.5,0.5,0.25,1
dense-20260718008303-8dc4b10f5951,dense,multi,2,tied,0,1,0,0,18,0.03389830508474576,1,8.344650268554688e-06,1.0,0.0007826430391338901,0.6479679722750438,0.0,0.5,1.0,1.0,1,0,2,0,0,12,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008956-23b63793de30,dense,edge1,1,tied,1,0,0,0,19,0.046875,1,0.3355860809485118,0.628021682302157,0.013091630380908473,1.820461671332529,0.0,0.0,0.3333333333333333,0.3333333333333333,1,1,0,0,0,47,0.15447154471544716,2,0.2505649065500812,0.9321961849927902,-0.008917760439584903,0.8516957232368841,0.0,0.42105263157894735,0.7368421052631579,0.2631578947368421,1
dense-20260718008325-2a0732bcdbd8,dense,multi,3,tied,1,0,0,0,69,0.038834951456310676,1,0.26657286286354065,1.0,0.01471399813409996,0.9642160081356983,0.0,0.0,0.25,0.0,1,1,0,0,0,29,0.11428571428571428,2,0.24168932810425758,0.766387864947319,0.009487213534218115,0.8532575774131674,0.125,0.25,0.625,0.0,1
dense-20260718009239-ef66bec842b1,dense,edge1,1,ie2_improved,0,1,0,0,9,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,35,0.13432835820895522,1,0.11132712496651544,0.7751088218970431,0.0029945331935363998,,0.0,0.0,0.8888888888888888,0.0,1
standard-20260717006776-174c53dac4af,standard,edge1,1,tied,1,0,0,0,22,0.04,1,0.01567460099856059,0.99613356590271,0.004437017221853227,0.8307506591671299,0.0,0.0,0.0,0.0,1,1,0,0,0,22,0.0379746835443038,1,0.6669370532035828,0.7854657471179962,0.05820794622384018,0.8250076101861439,0.3333333333333333,0.0,0.3333333333333333,0.0,1
standard-20260717006450-bbc6dcdd3309,standard,edge1,1,tied,1,0,0,0,13,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,21,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717007030-b3cc3ab71657,standard,zero,0,tied,1,0,0,0,16,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,13,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008336-1a6505fe1192,dense,edge1,1,tied,1,0,0,0,14,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,14,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008318-e4a06e51d816,dense,edge1,1,tied,1,0,0,0,19,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,99,0.19548872180451127,3,0.34274314974363035,1.0,-0.006435793061024536,,0.0,0.6538461538461539,0.7307692307692307,0.0,1
standard-20260717006476-2aedf9d5a159,standard,edge1,1,ie2_improved,0,1,0,0,13,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,35,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718009333-38e4ac2b5b23,dense,multi,3,tied,0,3,0,0,258,0.8235294117647058,26,0.0074907629327340556,0.9196805490656591,0.00018205167690561746,0.7120306522853713,0.006493506493506494,0.5692640692640693,0.9653679653679653,0.07792207792207792,3,0,2,1,1,300,0.7309941520467836,19,0.0403341276049614,0.6383470094515942,0.0008052695792690315,0.8684530142457477,0.008,0.352,0.876,0.04,3
dense-20260718009349-6b75be3931d6,dense,multi,4,tied,0,1,0,0,58,0.2978723404255319,2,0.03569388389587402,0.9028832305754934,0.0011778344852822714,,0.0,0.42857142857142855,0.9285714285714286,0.0,1,0,0,1,1,300,0.7532467532467533,16,0.0066156809170056004,0.8067808901682367,-3.029861135409193e-05,1.0989672504547368,0.0,0.5344827586206896,0.9724137931034482,0.05862068965517241,2
dense-20260718008523-e6500698fd1c,dense,edge1,1,ie2_improved,0,2,0,0,23,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,61,0.3006535947712418,5,0.28775963260103826,0.9481949757622636,4.701104802780776e-05,0.9805134669455385,0.0,0.5,0.8478260869565217,0.41304347826086957,2
standard-20260717006918-b0115f777111,standard,zero,0,tied,1,0,0,0,53,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,45,0.1111111111111111,2,0.1445645961910486,1.0,0.0012408461753496192,4.845292120611301,0.0,0.2,0.7,0.0,1
dense-20260718008302-2d4972325616,dense,edge1,1,tied,0,1,0,0,9,0.0,0,,,,,0.0,0.0,0.0,0.0,0,0,2,0,0,10,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006588-2a31d14c758a,standard,edge1,1,tied,1,0,0,0,33,0.24193548387096775,1,0.01213008960088094,0.8865915546814601,0.0005708017866160412,,0.0,0.4,0.9333333333333333,0.0,1,1,0,0,0,13,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006319-920c270e24f0,standard,multi,2,tied,1,0,0,0,18,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,25,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008564-5ea3f677f504,dense,multi,4,tied,0,2,0,0,19,0.0,0,,,,,0.0,0.0,0.0,0.0,0,0,1,0,0,25,0.0410958904109589,1,0.5367982015013695,0.5790472030639648,0.01254827198615116,,0.0,0.0,0.0,0.0,1
standard-20260717006618-dafb8f31a520,standard,edge1,1,ie2_improved,0,1,0,0,28,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,16,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006849-5c6668003fd6,standard,zero,0,tied,1,0,0,0,17,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,17,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006901-879b643b73d5,standard,zero,0,tied,1,0,0,0,16,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,15,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717007028-c5c3f54193ac,standard,zero,0,tied,1,0,0,0,8,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,11,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008435-e3afbd232a85,dense,multi,2,tied,1,0,0,0,17,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,11,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718009268-8e53efb84d71,dense,multi,4,tied,0,1,0,0,23,0.04,1,0.6666660408178965,0.9999164938926697,0.055699563585544766,,0.0,0.0,0.3333333333333333,1.0,1,0,1,0,0,24,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717007091-d7058f44f425,standard,edge1,1,tied,1,0,0,0,71,0.18699186991869918,2,0.08857753743296085,0.9999999844509623,-0.0008996832335732949,0.8355783196420966,0.0,0.5652173913043478,0.8260869565217391,0.0,1,1,0,0,0,42,0.11235955056179775,1,0.7509535387158394,0.9965557396411896,-0.004921569234815704,,0.0,0.7,0.7,0.0,1
standard-20260717006990-5175df243ede,standard,zero,0,tied,1,0,0,0,15,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,12,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006268-973363b26f5f,standard,zero,0,tied,1,0,0,0,18,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,21,0.0,0,,,,,0.0,0.0,0.0,0.0,0
